,0,1,2,3,4,5,6,7,8,9
8127,0.120422,0.522905,0.969335,0.067119,0.368553,0.918282,0.651631,0.540935,0.485998,0.007048
8128,0.216782,0.980411,0.399826,0.103524,0.598736,0.560479,0.839658,0.590228,0.895339,0.673874
8129,0.082796,0.686306,0.593715,0.90189,0.964574,0.82248,0.820034,0.101817,0.791452,0.519911
8130,0.097093,0.229678,0.939044,0.814973,0.615553,0.574029,0.7352,0.955225,0.33024,0.953421
8131,0.464208,0.224473,0.628623,0.659682,0.076143,0.009352,0.141475,0.577802,0.754091,0.362264
8132,0.121845,0.202263,0.680253,0.727263,0.286256,0.260382,0.73222,0.591952,0.09014,0.793937
8133,0.671876,0.454204,0.602033,0.692216,0.387073,0.958271,0.101174,0.438052,0.251262,0.210895
8134,0.354364,0.433866,0.255222,0.560265,0.532702,0.01032,0.613535,0.052891,0.056452,0.817899
8135,0.710832,0.678808,0.332406,0.072322,0.77742,0.281406,0.328687,0.758435,0.366266,0.946395
8136,0.166716,0.595532,0.775026,0.102154,0.153452,0.1059,0.627135,0.905178,0.275847,0.58227
8137,0.923691,0.732063,0.352448,0.118825,0.376939,0.527934,0.447697,0.024708,0.492156,0.342346
8138,0.531888,0.343787,0.026513,0.625515,0.759365,0.012294,0.983993,0.399318,0.219826,0.929713
8139,0.835196,0.111571,0.787098,0.293989,0.413789,0.065261,0.587504,0.032045,0.244242,0.160102
8140,0.263567,0.881084,0.317787,0.611211,0.6911,0.974911,0.677112,0.002029,0.603845,0.309515
8141,0.455724,0.07761,0.776622,0.747582,0.883526,0.290474,0.386735,0.279506,0.99043,0.105727
8142,0.500923,0.787435,0.267029,0.402868,0.450285,0.145698,0.639973,0.795195,0.295454,0.836868
8143,0.987652,0.165632,0.26774,0.812205,0.286975,0.706581,0.674143,0.921826,0.029312,0.008086
8144,0.237847,0.206265,0.208441,0.265041,0.203982,0.56014,0.874105,0.346375,0.590914,0.074453
8145,0.023548,0.707045,0.273627,0.390184,0.95886,0.631295,0.597649,0.504186,0.661277,0.099553
8146,0.987604,0.87227,0.003156,0.40058,0.518641,0.687379,0.392207,0.979137,0.204533,0.542749
8147,0.371895,0.2083,0.016814,0.945863,0.828891,0.731693,0.838692,0.08609,0.264755,0.866966
8148,0.138082,0.789352,0.969391,0.92639,0.554404,0.878257,0.961915,0.170762,0.850249,0.101147
8149,0.156785,0.244067,0.948578,0.440178,0.620526,0.460519,0.319656,0.70789,0.635723,0.107926
8150,0.494104,0.294672,0.786333,0.129282,0.600119,0.217927,0.293896,0.06037,0.297339,0.799799
8151,0.699313,0.785939,0.36705,0.186656,0.357924,0.050532,0.766578,0.208048,0.519435,0.822991
8152,0.595702,0.299501,0.115919,0.851594,0.46702,0.442537,0.533333,0.438369,0.520256,0.906053
8153,0.422107,0.342835,0.130573,0.562641,0.517478,0.135317,0.124246,0.012171,0.928898,0.498623
8154,0.577392,0.445059,0.84288,0.19163,0.619374,0.875812,0.898349,0.670207,0.056459,0.500771
8155,0.176732,0.591684,0.661933,0.944536,0.88814,0.832938,0.573067,0.446784,0.044843,0.595551
8156,0.109279,0.409575,0.866103,0.269067,0.747034,0.802102,0.245535,0.585477,0.308842,0.871027
8157,0.420112,0.956826,0.889848,0.280942,0.953658,0.438594,0.701456,0.498501,0.76545,0.996196
8158,0.223973,0.520046,0.16763,0.773283,0.836215,0.354901,0.562409,0.469296,0.610063,0.778276
8159,0.57105,0.69492,0.480004,0.824052,0.331995,0.677344,0.965573,0.052923,0.451499,0.337139
8160,0.165658,0.216365,0.498014,0.86698,0.586757,0.386335,0.769305,0.34942,0.226098,0.155531
8161,0.309959,0.301337,0.128868,0.423558,0.955025,0.216757,0.417656,0.916547,0.372143,0.692583
8162,0.580203,0.016581,0.638983,0.7127,0.188531,0.421685,0.213606,0.258171,0.928866,0.380397
8163,0.137671,0.029472,0.012745,0.139233,0.835435,0.446955,0.006211,0.663375,0.419984,0.430402
8164,0.475682,0.993611,0.227333,0.91311,0.339203,0.211655,0.033019,0.136987,0.07967,0.521904
8165,0.383473,0.044117,0.544531,0.94969,0.046859,0.605785,0.392217,0.989792,0.412766,0.97949
8166,0.009516,0.519123,0.265753,0.561835,0.420761,0.287124,0.076393,0.667778,0.840845,0.171978
8167,0.298542,0.565716,0.770751,0.967539,0.590919,0.500735,0.334133,0.828225,0.698027,0.691623
8168,0.023436,0.54826,0.462028,0.702216,0.063329,0.903294,0.448129,0.071239,0.878067,0.740873
8169,0.634435,0.333027,0.854547,0.460487,0.364288,0.600764,0.008345,0.824758,0.718703,0.571364
8170,0.899856,0.312186,0.465647,0.316854,0.21075,0.660316,0.898562,0.927792,0.189784,0.105606
8171,0.800358,0.602613,0.476042,0.055951,0.90119,0.512867,0.456254,0.25819,0.637221,0.691252
8172,0.102986,0.282515,0.962821,0.45696,0.841722,0.145895,0.607851,0.781106,0.593971,0.64593
8173,0.74437,0.968076,0.404866,0.194105,0.268949,0.137644,0.720229,0.629812,0.967074,0.903054
8174,0.226673,0.634051,0.428742,0.220257,0.468889,0.669842,0.348633,0.131982,0.791517,0.20737
8175,0.734699,0.443905,0.339101,0.243728,0.848017,0.251506,0.548118,0.055438,0.162478,0.198752
8176,0.375717,0.346699,0.915889,0.515218,0.790327,0.887507,0.385222,0.424381,0.702268,0.24526
8177,0.20845,0.209963,0.618052,0.946707,0.156544,0.530273,0.039706,0.064223,0.08221,0.419574
8178,0.023854,0.240664,0.88326,0.902718,0.756253,0.533218,0.953051,0.775872,0.422601,0.174555
8179,0.587386,0.151631,0.501917,0.538094,0.623635,0.454524,0.891022,0.439867,0.64079,0.967718
8180,0.959495,0.761761,0.588501,0.163782,0.42221,0.507982,0.462137,0.938051,0.398104,0.711889
8181,0.106665,0.973797,0.304595,0.418354,0.875246,0.299134,0.867746,0.838563,0.976513,0.82741
8182,0.274114,0.719353,0.540622,0.217703,0.744352,0.411832,0.109353,0.036375,0.455344,0.779694
8183,0.770015,0.266903,0.697186,0.005423,0.43546,0.886903,0.594301,0.068485,0.44735,0.404551
8184,0.940212,0.61838,0.158276,0.082194,0.224312,0.250018,0.436656,0.773752,0.110328,0.537706
8185,0.441913,0.235107,0.649127,0.980114,0.273383,0.906787,0.927426,0.022812,0.701077,0.215809
8186,0.725068,0.10904,0.996162,0.910494,0.948626,0.304905,0.914898,0.095001,0.691832,0.225123
8187,0.111812,0.884116,0.646204,0.214324,0.625293,0.13464,0.0832,0.28841,0.066805,0.967859
8188,0.109149,0.982462,0.952359,0.094665,0.665314,0.217936,0.155099,0.513787,0.614218,0.809403
8189,0.865708,0.431903,0.857522,0.993603,0.343803,0.055717,0.694983,0.28198,0.062739,0.512883
8190,0.400423,0.092547,0.690908,0.898402,0.085936,0.026046,0.067065,0.694946,0.800312,0.13029
8191,0.795627,0.571089,0.750915,0.182215,0.56202,0.543067,0.575335,0.987245,0.649714,0.226533
8192,0.882398,0.672046,0.366501,0.866091,0.695394,0.299011,0.553708,0.64349,0.331676,0.629813
8193,0.890898,0.984383,0.389224,0.183841,0.187409,0.879028,0.788179,0.263647,0.018836,0.399494
8194,0.084416,0.325744,0.799404,0.662927,0.38727,0.481236,0.286909,0.924973,0.67155,0.987248
8195,0.832015,0.294056,0.974675,0.146156,0.28879,0.233534,0.232818,0.662221,0.835952,0.424157
8196,0.217034,0.769922,0.440411,0.895693,0.74158,0.715461,0.277663,0.413553,0.850023,0.959479
8197,0.984493,0.794901,0.725146,0.840537,0.947079,0.195643,0.715688,0.223484,0.667664,0.286215
8198,0.960656,0.917029,0.194322,0.401737,0.924094,0.571932,0.111657,0.412177,0.575956,0.990546
8199,0.45139,0.531308,0.16878,0.516808,0.367777,0.121974,0.666562,0.882063,0.155029,0.134038
8200,0.879784,0.40089,0.636054,0.228783,0.318758,0.203866,0.503346,0.426928,0.627833,0.322796
8201,0.986713,0.894734,0.484611,0.91258,0.084828,0.015335,0.175563,0.905215,0.073077,0.702392
8202,0.216717,0.260684,0.634563,0.788596,0.038842,0.684065,0.243235,0.894551,0.653961,0.158295
8203,0.671734,0.259535,0.227291,0.223777,0.353146,0.247818,0.754783,0.596384,0.517076,0.01306
8204,0.152122,0.237449,0.131226,0.675331,0.237301,0.377606,0.594475,0.732798,0.748889,0.364651
8205,0.062799,0.781163,0.216274,0.164309,0.774427,0.686307,0.592668,0.374724,0.904754,0.234722
8206,0.466728,0.960691,0.787478,0.000895,0.234802,0.147249,0.787115,0.198993,0.161011,0.891385
8207,0.647528,0.628469,0.869618,0.726409,0.119823,0.636779,0.348992,0.49834,0.135744,0.866477
8208,0.754125,0.742722,0.202749,0.467066,0.529251,0.056181,0.945599,0.804453,0.811576,0.438301
8209,0.113982,0.672623,0.588228,0.398617,0.118308,0.924128,0.276831,0.45251,0.378087,0.012738
8210,0.507565,0.374659,0.246687,0.83279,0.20782,0.287135,0.216473,0.815023,0.792547,0.04302
8211,0.116404,0.555346,0.95198,0.131648,0.286287,0.711328,0.135453,0.865983,0.317036,0.745694
8212,0.061555,0.393149,0.112049,0.094615,0.361149,0.385318,0.586265,0.815788,0.615899,0.358245
8213,0.084453,0.952986,0.823376,0.994008,0.54474,0.604161,0.190913,0.313944,0.198984,0.453014
8214,0.027804,0.630217,0.704036,0.275468,0.845523,0.130982,0.981678,0.053743,0.605408,0.614483
8215,0.407783,0.16194,0.292885,0.171286,0.143216,0.645768,0.70465,0.236308,0.047231,0.029142
8216,0.546911,0.183538,0.396525,0.675408,0.593111,0.537652,0.146169,0.734042,0.979354,0.921039
8217,0.135676,0.009085,0.010353,0.226124,0.182122,0.948048,0.26155,0.830194,0.582563,0.887965
8218,0.457965,0.635304,0.607113,0.202305,0.226922,0.912529,0.520219,0.556014,0.327036,0.173192
8219,0.459445,0.538026,0.549609,0.768832,0.505422,0.749094,0.125851,0.476034,0.10699,0.156986
8220,0.364969,0.263357,0.230716,0.651253,0.620249,0.601664,0.962601,0.108058,0.641328,0.398123
8221,0.848689,0.524685,0.039382,0.131476,0.655184,0.271444,0.279728,0.456712,0.683264,0.47228
8222,0.802031,0.113131,0.288688,0.079807,0.666305,0.590804,0.002513,0.041462,0.342546,0.858525
8223,0.157591,0.851856,0.811981,0.569748,0.37742,0.667692,0.06858,0.865886,0.272663,0.280588
8224,0.915327,0.291686,0.570802,0.003863,0.515654,0.792952,0.565181,0.354178,0.020877,0.891172
8225,0.447346,0.167772,0.522416,0.82608,0.391303,0.305087,0.860992,0.044334,0.475995,0.21145
8226,0.59873,0.358788,0.988337,0.179767,0.015308,0.489166,0.564327,0.384692,0.770507,0.715504
8227,0.790605,0.515461,0.917756,0.464218,0.008848,0.154068,0.145003,0.244684,0.361391,0.446215
8228,0.040865,0.979749,0.090762,0.987437,0.943871,0.235586,0.092714,0.707762,0.073086,0.200206
8229,0.98382,0.293172,0.702969,0.843454,0.654672,0.684041,0.387762,0.943209,0.601845,0.350606
8230,0.974361,0.418626,0.002872,0.470295,0.885377,0.831576,0.88553,0.09984,0.347651,0.717326
8231,0.122342,0.669981,0.40022,0.907039,0.254575,0.811764,0.070366,0.224688,0.563005,0.032165
8232,0.646062,0.467568,0.040337,0.058308,0.003234,0.807919,0.228082,0.454602,0.768906,0.540131
8233,0.670087,0.77166,0.868309,0.463076,0.506675,0.064523,0.837813,0.965501,0.068884,0.022539
8234,0.522101,0.257521,0.272216,0.07085,0.881533,0.377635,0.082374,0.494828,0.751931,0.505046
8235,0.831718,0.282753,0.475803,0.330333,0.814578,0.581613,0.257076,0.427827,0.467559,0.535378
8236,0.059463,0.860444,0.803436,0.431481,0.305573,0.764911,0.610197,0.131961,0.051514,0.556314
8237,0.072802,0.598258,0.590127,0.506111,0.299923,0.890199,0.180383,0.713376,0.813497,0.205072
8238,0.881879,0.559658,0.820057,0.8482,0.451392,0.186105,0.896026,0.610991,0.098836,0.009493
8239,0.106257,0.712664,0.035106,0.41775,0.464602,0.107404,0.645424,0.598588,0.256692,0.277652
8240,0.068554,0.986835,0.826231,0.34475,0.917367,0.211763,0.541972,0.382258,0.505076,0.252393
8241,0.928605,0.247398,0.532982,0.921999,0.263295,0.147668,0.862854,0.922691,0.209827,0.574268
8242,0.376532,0.643025,0.956018,0.352528,0.918277,0.057901,0.848389,0.577032,0.433646,0.732349
8243,0.595118,0.416278,0.102086,0.344121,0.229145,0.137479,0.119864,0.520957,0.978358,0.364665
8244,0.551519,0.976062,0.974451,0.139036,0.577783,0.393739,0.180828,0.223145,0.296961,0.912539
8245,0.825954,0.0968,0.401068,0.248298,0.521367,0.830843,0.831086,0.686045,0.677053,0.147888
8246,0.271179,0.187238,0.586824,0.876006,0.300317,0.099077,0.074231,0.940209,0.653004,0.268907
8247,0.164917,0.401537,0.343476,0.120485,0.636204,0.280482,0.801988,0.004707,0.454738,0.290939
8248,0.495828,0.960932,0.816804,0.052553,0.515923,0.35483,0.582519,0.323464,0.121642,0.153545
8249,0.274526,0.400398,0.685528,0.128866,0.241694,0.464893,0.092292,0.823669,0.517666,0.178585
8250,0.892136,0.822823,0.709104,0.800696,0.943982,0.423503,0.059373,0.414751,0.413715,0.486443
8251,0.399829,0.486585,0.182963,0.159087,0.391939,0.748851,0.957747,0.735929,0.685173,0.50732
8252,0.921584,0.680506,0.109317,0.417571,0.58826,0.900999,0.640376,0.900427,0.454219,0.434628
8253,0.917436,0.850765,0.60345,0.976407,0.027283,0.261006,0.143366,0.964381,0.567783,0.769389
8254,0.880561,0.016601,0.538207,0.768431,0.792838,0.322248,0.294097,0.099898,0.535375,0.796569
8255,0.404988,0.362273,0.368307,0.256929,0.014362,0.050521,0.874521,0.869542,0.220085,0.109988
8256,0.739192,0.144928,0.079554,0.159763,0.220277,0.376434,0.779492,0.596379,0.161843,0.51327
8257,0.477448,0.11457,0.754284,0.517845,0.617264,0.330038,0.06989,0.147572,0.333598,0.315054
8258,0.013119,0.676947,0.341543,0.833817,0.770779,0.322952,0.930205,0.157224,0.712118,0.356887
8259,0.934641,0.836554,0.331661,0.265764,0.147562,0.851233,0.780263,0.514462,0.049469,0.563826
8260,0.727531,0.984259,0.407462,0.00639,0.915223,0.79466,0.756648,0.551004,0.145825,0.880521
8261,0.914954,0.027559,0.712658,0.136506,0.573217,0.265899,0.54304,0.71918,0.75842,0.518369
8262,0.118363,0.120113,0.143402,0.343051,0.557617,0.124893,0.40905,0.671998,0.179605,0.519227
8263,0.840145,0.710324,0.075448,0.029091,0.793912,0.687875,0.438172,0.455646,0.30863,0.586762
8264,0.870644,0.082037,0.704406,0.86854,0.520332,0.594668,0.834096,0.921542,0.183856,0.915123
8265,0.010138,0.792228,0.794368,0.878813,0.768709,0.04949,0.115477,0.996812,0.207611,0.994526
8266,0.805725,0.09899,0.548473,0.900481,0.088981,0.891468,0.432756,0.173427,0.172754,0.289512
8267,0.757016,0.177412,0.741126,0.980628,0.448373,0.113194,0.024046,0.48203,0.455181,0.390252
8268,0.085092,0.123969,0.331153,0.342928,0.968236,0.072328,0.935953,0.011149,0.373868,0.872263
8269,0.220715,0.686107,0.285171,0.975867,0.489104,0.233279,0.384967,0.187417,0.885023,0.714819
8270,0.27808,0.635437,0.588593,0.316117,0.062133,0.972461,0.712018,0.938534,0.232871,0.403696
8271,0.132306,0.625514,0.246601,0.524021,0.945208,0.111591,0.789515,0.40852,0.110962,0.315174
8272,0.393059,0.43854,0.377748,0.437475,0.892235,0.713926,0.166653,0.020332,0.297973,0.977701
8273,0.728368,0.389286,0.052369,0.610157,0.565325,0.384834,0.850721,0.512209,0.61996,0.761852
8274,0.07554,0.133505,0.616869,0.368121,0.989589,0.020401,0.80054,0.883702,0.107707,0.431223
8275,0.485686,0.239765,0.757129,0.837818,0.680679,0.83994,0.141099,0.068876,0.485807,0.163791
8276,0.118268,0.890448,0.336904,0.985038,0.884983,0.136232,0.404173,0.506028,0.80696,0.657438
8277,0.735753,0.819047,0.059123,0.918165,0.110997,0.255433,0.430816,0.537648,0.238881,0.12956
8278,0.147199,0.238625,0.568344,0.016597,0.17432,0.47724,0.661416,0.69878,0.550825,0.542897
8279,0.213891,0.287197,0.319124,0.403192,0.550813,0.173568,0.785086,0.860906,0.079606,0.647675
8280,0.03839,0.039342,0.503724,0.168117,0.462431,0.962114,0.887544,0.434502,0.40581,0.120669
8281,0.149446,0.885252,0.10788,0.394616,0.162275,0.787187,0.950857,0.171509,0.877572,0.708318
8282,0.187599,0.477625,0.642563,0.093764,0.61928,0.780714,0.021441,0.343884,0.925066,0.243679
8283,0.490692,0.680546,0.403504,0.780956,0.448835,0.331925,0.994998,0.208401,0.394211,0.367196
8284,0.570589,0.288762,0.996149,0.658267,0.070155,0.301686,0.105718,0.673802,0.19776,0.563621
8285,0.777818,0.573295,0.504712,0.079075,0.337829,0.380236,0.263712,0.562164,0.829942,0.713676
8286,0.528269,0.291764,0.118367,0.819555,0.32444,0.209517,0.272008,0.378657,0.432343,0.911491
8287,0.644384,0.426697,0.466182,0.55262,0.091833,0.602664,0.405949,0.058871,0.035701,0.316717
8288,0.043998,0.313603,0.461827,0.545433,0.994086,0.721156,0.144743,0.336268,0.387956,0.570033
8289,0.10519,0.327004,0.356038,0.861389,0.965848,0.910411,0.701234,0.286077,0.146107,0.690234
8290,0.003576,0.984725,0.917287,0.536042,0.884908,0.253099,0.967233,0.311961,0.290047,0.053667
8291,0.660401,0.457626,0.718907,0.393178,0.212175,0.991689,0.078545,0.141207,0.961549,0.340803
8292,0.473614,0.373885,0.020709,0.017584,0.664205,0.620789,0.851158,0.59504,0.873079,0.29711
8293,0.385446,0.628121,0.017408,0.057292,0.512702,0.860964,0.656599,0.205533,0.17826,0.249843
8294,0.744374,0.998977,0.493784,0.400344,0.651104,0.451785,0.444626,0.582139,0.315959,0.584076
8295,0.49886,0.983272,0.917546,0.888596,0.781029,0.047095,0.412178,0.600883,0.106393,0.998393
8296,0.319875,0.827784,0.246472,0.627154,0.394811,0.067312,0.573668,0.550375,0.652322,0.019372
8297,0.212423,0.228272,0.393268,0.335836,0.926195,0.292263,0.789349,0.060527,0.986239,0.296281
8298,0.585442,0.470569,0.216328,0.227332,0.173756,0.871193,0.660511,0.289148,0.976049,0.41185
8299,0.988273,0.024992,0.563771,0.771471,0.600134,0.141139,0.991732,0.771709,0.175137,0.679387
8300,0.492557,0.93052,0.321702,0.175831,0.573638,0.755868,0.615729,0.068208,0.305097,0.003988
8301,0.00884,0.482859,0.892601,0.795564,0.029158,0.279391,0.041643,0.374796,0.530182,0.741285
8302,0.35786,0.458589,0.119038,0.631808,0.245279,0.847285,0.153477,0.747914,0.745577,0.050129
8303,0.123571,0.475345,0.760815,0.367907,0.17303,0.994034,0.40178,0.237394,0.126017,0.7731
8304,0.97947,0.697596,0.105271,0.808034,0.906647,0.012508,0.580228,0.632143,0.431006,0.920237
8305,0.098094,0.655675,0.591352,0.401888,0.825203,0.837865,0.105522,0.740349,0.498587,0.986708
8306,0.732044,0.990323,0.495497,0.181302,0.570753,0.086567,0.142232,0.618936,0.270891,0.363421
8307,0.159362,0.353136,0.061533,0.706127,0.399333,0.946998,0.631379,0.18482,0.458575,0.189934
8308,0.475327,0.71649,0.568246,0.027045,0.188305,0.85725,0.349551,0.826627,0.983521,0.53112
8309,0.605849,0.50978,0.646435,0.701916,0.702662,0.325223,0.975423,0.256837,0.60795,0.972374
8310,0.263522,0.94771,0.155412,0.264802,0.40686,0.347199,0.608888,0.320181,0.327985,0.287713
8311,0.063417,0.311036,0.746974,0.70756,0.341297,0.569459,0.266783,0.089528,0.153655,0.694875
8312,0.166084,0.079726,0.918071,0.520941,0.952804,0.844,0.636271,0.720457,0.878185,0.735086
8313,0.268043,0.529183,0.411472,0.28284,0.116794,0.067503,0.805054,0.305846,0.112056,0.255299
8314,0.697052,0.079869,0.749781,0.975916,0.613954,0.058279,0.850086,0.299644,0.993879,0.192521
8315,0.422181,0.365951,0.557784,0.044852,0.1149,0.177635,0.41004,0.006519,0.564188,0.198866
8316,0.387453,0.626774,0.567004,0.909357,0.145002,0.703057,0.217985,0.5776,0.76369,0.015434
8317,0.742414,0.527174,0.518299,0.156518,0.317973,0.740989,0.312066,0.200733,0.637819,0.46065
8318,0.572789,0.00392,0.253987,0.479482,0.426615,0.927009,0.769759,0.69451,0.993615,0.642886
8319,0.541654,0.184653,0.57057,0.562704,0.750813,0.040545,0.492196,0.715634,0.155172,0.205536
8320,0.431058,0.601713,0.642183,0.29804,0.889594,0.802141,0.268204,0.149449,0.070828,0.674401
8321,0.22253,0.493667,0.56457,0.525792,0.775587,0.531263,0.291476,0.497698,0.944084,0.765155
8322,0.87612,0.406749,0.389537,0.211321,0.820728,0.257062,0.409811,0.887767,0.705035,0.945305
8323,0.44437,0.503169,0.94547,0.461473,0.64579,0.719734,0.265768,0.447442,0.197031,0.059016
8324,0.360135,0.488254,0.410841,0.719692,0.916558,0.024143,0.409421,0.705741,0.126328,0.655677
8325,0.059806,0.602363,0.286359,0.911439,0.219522,0.929735,0.045141,0.052003,0.531559,0.257041
8326,0.7029,0.779148,0.838082,0.121161,0.307449,0.68986,0.807312,0.254304,0.866141,0.646297
8327,0.949644,0.615125,0.037839,0.584193,0.979153,0.27838,0.065775,0.109327,0.635544,0.981092
8328,0.97869,0.949051,0.794903,0.342978,0.719831,0.208244,0.492393,0.656247,0.512184,0.50779
8329,0.992071,0.463115,0.20865,0.383658,0.882416,0.65151,0.904216,0.246756,0.814984,0.107276
8330,0.681831,0.928892,0.426443,0.652772,0.817744,0.240553,0.52561,0.854132,0.254486,0.972269
8331,0.228774,0.842716,0.641698,0.730993,0.018812,0.542478,0.311763,0.131423,0.505726,0.627433
8332,0.730499,0.834562,0.133104,0.643542,0.164761,0.626957,0.029116,0.101561,0.378141,0.518079
8333,0.737428,0.3369,0.144486,0.451382,0.712176,0.37396,0.849538,0.673772,0.055439,0.748726
8334,0.413579,0.720724,0.411647,0.996852,0.837895,0.243417,0.501494,0.455223,0.309305,0.335709
8335,0.027898,0.489511,0.816363,0.693819,0.78527,0.827101,0.267994,0.784707,0.348041,0.72346
8336,0.519335,0.086591,0.532193,0.841242,0.589131,0.723835,0.071631,0.854306,0.761376,0.65247
8337,0.368052,0.848797,0.893963,0.484271,0.208144,0.797652,0.076602,0.066037,0.068316,0.679953
8338,0.77829,0.023585,0.165948,0.848563,0.439128,0.725128,0.132615,0.790134,0.522939,0.761837
8339,0.18393,0.407715,0.553621,0.602285,0.017642,0.558646,0.722734,0.09318,0.830466,0.049884
8340,0.615395,0.948384,0.17913,0.46277,0.010945,0.03235,0.81377,0.910483,0.354317,0.647011
8341,0.033846,0.828996,0.113229,0.231126,0.141347,0.530476,0.007742,0.7354,0.637876,0.294238
8342,0.179677,0.59883,0.308159,0.007121,0.273396,0.162347,0.355791,0.569727,0.460517,0.355361
8343,0.508791,0.319767,0.295242,0.22064,0.276355,0.910216,0.01024,0.039281,0.09593,0.730434
8344,0.4311,0.742835,0.205704,0.495924,0.79102,0.15274,0.077157,0.637017,0.225752,0.564393
8345,0.932153,0.198822,0.214156,0.535994,0.572258,0.313136,0.125538,0.198003,0.932515,0.745178
8346,0.077698,0.944523,0.279598,0.944884,0.458499,0.634288,0.162816,0.319903,0.1098,0.317815
8347,0.246634,0.467716,0.612817,0.020991,0.846275,0.967194,0.353314,0.974012,0.330602,0.094694
8348,0.272388,0.36694,0.563111,0.304947,0.371293,0.835575,0.114081,0.090454,0.393569,0.369526
8349,0.061015,0.725673,0.734985,0.051395,0.903545,0.614383,0.292208,0.607328,0.217958,0.214019
8350,0.060528,0.032249,0.66087,0.085607,0.330298,0.648257,0.500513,0.656571,0.390958,0.50912
8351,0.309141,0.843606,0.290346,0.83203,0.895055,0.209074,0.026418,0.31539,0.530382,0.025203
8352,0.655952,0.161709,0.146445,0.989914,0.160407,0.170567,0.71174,0.397018,0.399205,0.830884
8353,0.008855,0.983405,0.88124,0.730552,0.814209,0.846633,0.986373,0.595182,0.643721,0.186921
8354,0.503391,0.882797,0.399339,0.38776,0.232869,0.258415,0.143617,0.438849,0.729031,0.621504
8355,0.066201,0.815636,0.07657,0.822608,0.893378,0.585792,0.469789,0.421133,0.642231,0.031077
8356,0.473914,0.158367,0.456652,0.932847,0.294776,0.377897,0.323447,0.335497,0.101349,0.215443
8357,0.535913,0.537771,0.117163,0.860463,0.916885,0.025488,0.494145,0.615814,0.520027,0.960778
8358,0.565059,0.113256,0.31337,0.876854,0.360439,0.096262,0.309605,0.94067,0.457518,0.758468
8359,0.037066,0.77361,0.117388,0.303709,0.264202,0.894711,0.811972,0.359516,0.208238,0.654597
8360,0.100532,0.593353,0.57743,0.663081,0.641213,0.353092,0.47162,0.664934,0.781252,0.654678
8361,0.341256,0.793391,0.402649,0.602841,0.316844,0.135248,0.365192,0.97824,0.855026,0.151909
8362,0.955675,0.177591,0.441996,0.87228,0.193296,0.126829,0.877641,0.949693,0.533308,0.176403
8363,0.525726,0.36249,0.353135,0.133128,0.784292,0.707519,0.700977,0.960306,0.029969,0.068729
8364,0.796064,0.1299,0.718583,0.087426,0.870751,0.868488,0.116793,0.004145,0.63652,0.953576
8365,0.715798,0.803935,0.617352,0.876766,0.274262,0.132091,0.838344,0.098382,0.036149,0.763498
8366,0.304535,0.068547,0.381502,0.856118,0.870582,0.298199,0.615299,0.655355,0.389053,0.144331
8367,0.794633,0.446863,0.431217,0.949625,0.307205,0.225085,0.755962,0.138054,0.181392,0.97223
8368,0.681099,0.18091,0.611673,0.255474,0.173479,0.865002,0.306946,0.362693,0.536557,0.456782
8369,0.920213,0.502302,0.393477,0.756347,0.164895,0.658516,0.298285,0.455416,0.124292,0.264931
8370,0.298401,0.430252,0.57737,0.175806,0.948834,0.565879,0.270964,0.743757,0.046473,0.069196
8371,0.850875,0.398303,0.012929,0.862217,0.153151,0.939454,0.230308,0.266739,0.01282,0.772617
8372,0.708584,0.72805,0.676049,0.820857,0.654595,0.993609,0.17773,0.159126,0.513536,0.186736
8373,0.570554,0.359949,0.550231,0.827355,0.379821,0.1623,0.175632,0.311661,0.8811,0.445494
8374,0.236852,0.301266,0.897591,0.210689,0.821727,0.861154,0.019158,0.174103,0.004185,0.465398
8375,0.161219,0.027609,0.419118,0.904742,0.630533,0.770476,0.489281,0.193463,0.087121,0.183011
8376,0.612146,0.052435,0.155684,0.228501,0.687997,0.266364,0.840737,0.344713,0.522035,0.035798
8377,0.99259,0.376542,0.605986,0.041341,0.369969,0.605401,0.944255,0.082869,0.445304,8.6e-05
8378,0.011529,0.13153,0.84553,0.290179,0.96819,0.470185,0.464398,0.050065,0.325809,0.523861
8379,0.340097,0.451954,0.393939,0.222419,0.396533,0.166254,0.054428,0.611865,0.641482,0.600568
8380,0.17482,0.351153,0.466896,0.734878,0.238238,0.761395,0.583515,0.320522,0.368384,0.249555
8381,0.416162,0.172863,0.838233,0.481094,0.02721,0.028419,0.285092,0.11172,0.726086,0.810297
8382,0.553311,0.919201,0.775719,0.011956,0.577585,0.189656,0.279937,0.032199,0.116028,0.613285
8383,0.015967,0.933805,0.985274,0.439775,0.706058,0.367328,0.754487,0.456729,0.504829,0.050122
8384,0.70254,0.288828,0.342761,0.505043,0.64033,0.476616,0.056641,0.707415,0.77313,0.182403
8385,0.280491,0.688831,0.137502,0.770725,0.924119,0.735061,0.209583,0.148594,0.335616,0.680548
8386,0.382964,0.570002,0.229824,0.624983,0.564976,0.188533,0.212808,0.034006,0.639731,0.563121
8387,0.13341,0.325117,0.059803,0.824535,0.655978,0.48983,0.078099,0.267452,0.948544,0.758317
8388,0.62864,0.382,0.717237,0.117012,0.662255,0.078676,0.370264,0.834736,0.633387,0.052134
8389,0.523564,0.003185,0.225605,0.778358,0.208902,0.278641,0.581004,0.763266,0.160106,0.709089
