,0,1,2,3,4,5,6,7,8,9
4624,0.066305,0.749611,0.415502,0.498978,0.747547,0.558566,0.866057,0.900066,0.412299,0.707536
4625,0.70485,0.993793,0.801832,0.375027,0.745506,0.460088,0.309256,0.176502,0.009054,0.308946
4626,0.717975,0.953741,0.177014,0.421439,0.347858,0.727356,0.90428,0.805478,0.898001,0.391325
4627,0.082097,0.819307,0.95687,0.613854,0.773983,0.914694,0.621373,0.553719,0.477887,0.665236
4628,0.238217,0.490852,0.930127,0.295283,0.716714,0.558818,0.237291,0.081169,0.408106,0.810902
4629,0.110913,0.028115,0.549337,0.376401,0.722463,0.156562,0.553111,0.183092,0.854982,0.808489
4630,0.705685,0.165474,0.934336,0.672663,0.306934,0.161983,0.816069,0.20618,0.207664,0.627339
4631,0.694344,0.561267,0.17122,0.984883,0.957802,0.269124,0.480241,0.92306,0.514691,0.615319
4632,0.364923,0.341421,0.311563,0.385665,0.361364,0.402383,0.859111,0.256971,0.223554,0.471841
4633,0.680257,0.282769,0.823661,0.498538,0.656297,0.450692,0.188062,0.314753,0.614248,0.69803
4634,0.501217,0.910883,0.189774,0.214266,0.266372,0.842708,0.211562,0.548733,0.032278,0.065305
4635,0.707096,0.868882,0.594437,0.299383,0.109087,0.203035,0.831877,0.999646,0.457531,0.695327
4636,0.964604,0.540776,0.040038,0.357795,0.975734,0.865213,0.768122,0.774524,0.810955,0.163191
4637,0.156097,0.066189,0.578572,0.399347,0.555532,0.598223,0.947402,0.063029,0.279736,0.551459
4638,0.553,0.911834,0.364198,0.93211,0.367755,0.420079,0.607306,0.347663,0.041601,0.133417
4639,0.459041,0.841435,0.583264,0.58023,0.401262,0.886796,0.817494,0.882953,0.185781,0.934651
4640,0.481881,0.820281,0.260727,0.252787,0.424946,0.153053,0.923193,0.397767,0.135791,0.740287
4641,0.91465,0.118599,0.163735,0.393506,0.479637,0.53154,0.233181,0.96217,0.833251,0.327397
4642,0.788617,0.10344,0.418025,0.378562,0.968597,0.600062,0.009529,0.041875,0.737985,0.557644
4643,0.021258,0.183549,0.756454,0.211828,0.390052,0.419242,0.103167,0.695222,0.607624,0.039936
4644,0.577155,0.353453,0.843167,0.458648,0.756336,0.325028,0.657756,0.025033,0.604573,0.639685
4645,0.90675,0.884173,0.234028,0.46167,0.768881,0.982583,0.714293,0.882205,0.826001,0.00313
4646,0.872145,0.187945,0.567069,0.399652,0.215987,0.902849,0.022578,0.77522,0.142599,0.278645
4647,0.80108,0.646139,0.629659,0.512449,0.477191,0.387566,0.563185,0.216037,0.879922,0.736439
4648,0.405073,0.585217,0.737378,0.520261,0.264842,0.583722,0.126915,0.838493,0.805241,0.213257
4649,0.878836,0.379103,0.324743,0.304565,0.803205,0.883144,0.657083,0.885746,0.192845,0.895917
4650,0.188449,0.047768,0.417564,0.539332,0.969458,0.64955,0.640199,0.955516,0.922171,0.366066
4651,0.537472,0.05904,0.163823,0.871349,0.75283,0.216479,0.909188,0.05448,0.933346,0.792064
4652,0.378352,0.061594,0.447098,0.21094,0.745489,0.808575,0.778811,0.332062,0.599069,0.971013
4653,0.5817,0.48642,0.702948,0.368216,0.512399,0.803698,0.419858,0.276185,0.821543,0.609679
4654,0.819545,0.924606,0.266622,0.816841,0.896445,0.123151,0.80253,0.739596,0.566434,0.871887
4655,0.641904,0.160925,0.671823,0.628602,0.223513,0.892692,0.309055,0.171691,0.342133,0.97403
4656,0.207534,0.880737,0.196367,0.897835,0.571607,0.565316,0.822599,0.256684,0.006095,0.557909
4657,0.029918,0.394387,0.942628,0.435821,0.752019,0.353942,0.037621,0.259786,0.302412,0.005513
4658,0.162426,0.824494,0.327503,0.581722,0.112937,0.833373,0.327582,0.239126,0.143921,0.917155
4659,0.412863,0.273945,0.871664,0.100124,0.944417,0.575251,0.294235,0.947942,0.45988,0.583633
4660,0.428708,0.884722,0.971253,0.440624,0.358994,0.156419,0.0158,0.162005,0.038234,0.644525
4661,0.437959,0.333571,0.081602,0.526605,0.593657,0.325429,0.09645,0.191517,0.17948,0.565501
4662,0.946449,0.551138,0.817672,0.614459,0.660739,0.049251,0.298389,0.494817,0.633998,0.801376
4663,0.213569,0.910285,0.993215,0.557661,0.244463,0.250159,0.521135,0.977904,0.472183,0.588079
4664,0.903209,0.390588,0.893807,0.492371,0.896025,0.554093,0.176186,0.871422,0.48123,0.166569
4665,0.644332,0.467058,0.973876,0.731581,0.849735,0.906104,0.37957,0.914873,0.769214,0.707329
4666,0.617469,0.599532,0.385545,0.806637,0.389733,0.822036,0.31377,0.413141,0.388093,0.492518
4667,0.254311,0.956156,0.053918,0.724432,0.626682,0.275668,0.421717,0.255585,0.635045,0.610041
4668,0.581759,0.028623,0.211854,0.163049,0.625581,0.803206,0.190251,0.452636,0.620606,0.454311
4669,0.886602,0.144413,0.328848,0.71694,0.107467,0.49233,0.615576,0.061058,0.563554,0.622228
4670,0.088971,0.986272,0.928214,0.293941,0.876381,0.253412,0.532023,0.343209,0.644145,0.387156
4671,0.512985,0.179574,0.253148,0.066592,0.163868,0.227163,0.945676,0.284131,0.519446,0.727337
4672,0.814957,0.136054,0.419722,0.2992,0.468601,0.62534,0.141982,0.27394,0.653759,0.973674
4673,0.400928,0.851274,0.933542,0.553128,0.527755,0.466546,0.17689,0.133415,0.092405,0.17181
4674,0.08219,0.272121,0.032863,0.88077,0.026166,0.984253,0.312869,0.666867,0.901635,0.744294
4675,0.049991,0.08009,0.518016,0.469851,0.860594,0.732426,0.229308,0.556398,0.734156,0.893823
4676,0.426314,0.209669,0.85809,0.489484,0.124033,0.831265,0.364581,0.287661,0.967246,0.302213
4677,0.895034,0.140657,0.783721,0.36727,0.529364,0.750727,0.737905,0.110745,0.255452,0.078691
4678,0.557799,0.202728,0.522821,0.150922,0.423399,0.932048,0.726284,0.988127,0.793267,0.254312
4679,0.854325,0.710735,0.22268,0.797045,0.388016,0.654012,0.174145,0.141443,0.28041,0.832481
4680,0.199274,0.495648,0.009175,0.578055,0.318427,0.439787,0.834857,0.823999,0.522168,0.535713
4681,0.593651,0.640972,0.605627,0.294037,0.193673,0.746024,0.860455,0.975966,0.679472,0.604624
4682,0.502613,0.520765,0.229019,0.286126,0.311718,0.974153,0.352691,0.546739,0.782088,0.31443
4683,0.040722,0.874316,0.07371,0.999657,0.479358,0.887665,0.571687,0.040042,0.340354,0.680824
4684,0.335965,0.056866,0.815992,0.613784,0.306966,0.458624,0.25404,0.403661,0.851726,0.057422
4685,0.932136,0.574115,0.685657,0.999785,0.247592,0.872501,0.890573,0.814235,0.499587,0.336397
4686,0.563505,0.953351,0.064695,0.798158,0.995943,0.687758,0.278061,0.479307,0.116365,0.443804
4687,0.200854,0.400266,0.23924,0.830772,0.199253,0.440682,0.927905,0.762274,0.859688,0.011219
4688,0.405971,0.177994,0.773238,0.879388,0.473004,0.205595,0.864618,0.485781,0.782945,0.950199
4689,0.262668,0.180736,0.14157,0.202284,0.818984,0.436997,0.044784,0.085348,0.535576,0.938516
4690,0.768956,0.45805,0.543702,0.805806,0.341163,0.473941,0.273143,0.449814,0.537933,0.719302
4691,0.284869,0.391253,0.707196,0.579172,0.054394,0.278955,0.174345,0.218779,0.928057,0.898141
4692,0.121333,0.772284,0.088782,0.205321,0.260445,0.633109,0.706212,0.351667,0.746959,0.396599
4693,0.701418,0.807774,0.098055,0.651003,0.768282,0.27552,0.726612,0.668364,0.065083,0.304073
4694,0.949085,0.484697,0.253879,0.341376,0.285776,0.636032,0.977775,0.626611,0.498215,0.770702
4695,0.947267,0.769173,0.920881,0.816015,0.991969,0.206794,0.186183,0.479544,0.377962,0.508491
4696,0.997425,0.561735,0.390344,0.375362,0.407377,0.623507,0.597045,0.694663,0.848625,0.598544
4697,0.331342,0.897604,0.289351,0.136518,0.264975,0.746404,0.579433,0.995699,0.751688,0.285405
4698,0.820696,0.519644,0.827994,0.48793,0.965381,0.809443,0.387407,0.915715,0.526617,0.346489
4699,0.721992,0.40676,0.979249,0.480739,0.988218,0.360144,0.637297,0.698201,0.362757,0.333592
4700,0.425133,0.299454,0.060349,0.031909,0.771922,0.992561,0.900151,0.140751,0.115559,0.858963
4701,0.149755,0.632152,0.989998,0.439257,0.717991,0.861046,0.088617,0.357636,0.34801,0.042635
4702,0.974441,0.59253,0.30172,0.405969,0.630716,0.673703,0.157672,0.915315,0.93813,0.838529
4703,0.649879,0.5799,0.211311,0.952361,0.440064,0.746514,0.082718,0.187725,0.632021,0.464017
4704,0.930338,0.315705,0.472781,0.025404,0.769472,0.736156,0.495641,0.402767,0.926121,0.795874
4705,0.448874,0.151949,0.412425,0.517314,0.773928,0.973554,0.698496,0.180618,0.745066,0.41834
4706,0.302137,0.636983,0.123183,0.497714,0.873279,0.932481,0.995818,0.770714,0.410909,0.626853
4707,0.57426,0.849923,0.183011,0.780969,0.926389,0.480639,0.682227,0.699165,0.403222,0.373021
4708,0.332169,0.779865,0.566197,0.76842,0.132734,0.644622,0.584478,0.759012,0.046465,0.359093
4709,0.210894,0.836653,0.467029,0.447306,0.629592,0.495528,0.854495,0.660957,0.882599,0.750159
4710,0.922621,0.569678,0.959424,0.434124,0.85045,0.714688,0.212811,0.876963,0.181849,0.915866
4711,0.735781,0.86469,0.987866,0.609967,0.965606,0.543632,0.870203,0.284102,0.87428,0.663153
4712,0.631508,0.623771,0.819832,0.991784,0.111077,0.790626,0.512321,0.94895,0.982436,0.735971
4713,0.32641,0.623304,0.588611,0.619545,0.719772,0.486414,0.557645,0.527621,0.482121,0.004374
4714,0.647501,0.545862,0.527772,0.393886,0.23977,0.292177,0.136205,0.938048,0.768052,0.112772
4715,0.18708,0.14745,0.444302,0.666711,0.127911,0.590056,0.400339,0.136915,0.442713,0.036483
4716,0.389704,0.201577,0.146579,0.735704,0.891006,0.049209,0.994241,0.230372,0.395554,0.700817
4717,0.736362,0.916084,0.327205,0.295383,0.847284,0.835121,0.253089,0.891863,0.861241,0.168525
4718,0.776762,0.818118,0.994,0.738906,0.015502,0.840071,0.94577,0.161738,0.714197,0.724498
4719,0.529935,0.88024,0.774617,0.826298,0.123947,0.151957,0.834787,0.938135,0.390919,0.909725
4720,0.849965,0.040133,0.209233,0.74108,0.761058,0.217248,0.686531,0.16368,0.096646,0.561536
4721,0.524168,0.866051,0.245485,0.088704,0.448731,0.749385,0.414112,0.314447,0.465167,0.789876
4722,0.992017,0.039621,0.602427,0.023096,0.643955,0.252517,0.09577,0.717511,0.880119,0.672084
4723,0.489745,0.840656,0.624049,0.452503,0.857382,0.89993,0.214608,0.317905,0.427692,0.714792
4724,0.007933,0.049497,0.042974,0.128269,0.126894,0.932042,0.977646,0.276445,0.593226,0.517842
4725,0.508315,0.526679,0.285364,0.455243,0.050146,0.688211,0.999582,0.886423,0.480912,0.610045
4726,0.84951,0.74161,0.530396,0.718855,0.01744,0.101094,0.027744,0.868436,0.668117,0.688708
4727,0.392607,0.3696,0.847336,0.387181,0.284338,0.45394,0.72495,0.383614,0.363935,0.35368
4728,0.424229,0.357868,0.422992,0.541565,0.335892,0.902647,0.550822,0.999329,0.836146,0.230091
4729,0.942851,0.520101,0.863584,0.121024,0.308043,0.838858,0.006948,0.720156,0.671201,0.445568
4730,0.720158,0.520571,0.332616,0.84974,0.629698,0.559519,0.071025,0.042356,0.293038,0.137499
4731,0.348003,0.197014,0.179068,0.541182,0.240277,0.618427,0.619286,0.819946,0.835874,0.437262
4732,0.628554,0.033666,0.471409,0.497311,0.149641,0.543583,0.010348,0.037566,0.344478,0.205933
4733,0.721143,0.802477,0.370502,0.365362,0.830488,0.604394,0.782886,0.517109,0.873682,0.282203
4734,0.990805,0.219356,0.99876,0.346535,0.863379,0.578395,0.510069,0.095151,0.135923,0.997907
4735,0.911351,0.688261,0.065676,0.767199,0.691073,0.23424,0.343316,0.844056,0.121047,0.952035
4736,0.25186,0.033946,0.048979,0.542335,0.398536,0.206961,0.805692,0.726824,0.246732,0.109332
4737,0.470489,0.601521,0.899129,0.697304,0.666246,0.267868,0.949675,0.336617,0.472802,0.245507
4738,0.513676,0.625947,0.315959,0.360075,0.555796,0.503328,0.526786,0.030618,0.657788,0.802735
4739,0.878876,0.57091,0.594957,0.673342,0.565985,0.83478,0.147929,0.042266,0.114315,0.744456
4740,0.670319,0.602877,0.855469,0.907515,0.913446,0.944816,0.966386,0.529852,0.874992,0.463718
4741,0.921932,0.279399,0.345384,0.772952,0.439611,0.451059,0.348467,0.293203,0.16604,0.515521
4742,0.170216,0.996794,0.423119,0.446614,0.385744,0.814552,0.495971,0.694426,0.121121,0.257694
4743,0.097451,0.725483,0.553108,0.396692,0.867309,0.567561,0.578996,0.671837,0.809058,0.637784
4744,0.965843,0.196274,0.105345,0.82357,0.779824,0.924455,0.828721,0.497759,0.872408,0.454967
4745,0.358731,0.979313,0.920157,0.748425,0.49509,0.882421,0.254461,0.259743,0.593689,0.778814
4746,0.934243,0.178601,0.154705,0.646764,0.229348,0.669293,0.44244,0.70418,0.052469,0.751813
4747,0.763246,0.606041,0.849695,0.437999,0.316545,0.92227,0.307555,0.669654,0.016661,0.945191
4748,0.973594,0.717952,0.770978,0.474724,0.39146,0.576364,0.333312,0.459931,0.267369,0.463844
4749,0.744633,0.395104,0.007053,0.91939,0.705002,0.297277,0.682128,0.081137,0.933504,0.916696
4750,0.333886,0.44978,0.266734,0.686807,0.75124,0.107709,0.564398,0.838053,0.671975,0.10164
4751,0.305253,0.84429,0.553613,0.538007,0.5358,0.269825,0.959764,0.700233,0.268676,0.991846
4752,0.547593,0.040846,0.658811,0.617287,0.063499,0.166398,0.652443,0.330766,0.550245,0.367316
4753,0.756598,0.380807,0.628146,0.645638,0.690479,0.021009,0.56375,0.983208,0.381534,0.337689
4754,0.495216,0.758793,0.743321,0.36763,0.978739,0.798705,0.6188,0.30226,0.296528,0.078005
4755,0.541533,0.544107,0.377409,0.195905,0.84486,0.507442,0.548448,0.937698,0.623819,0.552544
4756,0.366372,0.4327,0.186337,0.313429,0.2036,0.748549,0.48701,0.573626,0.319243,0.94862
4757,0.929354,0.034359,0.447014,0.349212,0.225979,0.872814,0.811009,0.962591,0.301983,0.205898
4758,0.157212,0.965256,0.263953,0.546602,0.103485,0.769124,0.699391,0.806955,0.092416,0.494591
4759,0.395561,0.658051,0.922437,0.402727,0.860505,0.411798,0.017719,0.700102,0.284553,0.534397
4760,0.34729,0.517893,0.747618,0.495789,0.214903,0.880527,0.012788,0.492024,0.575671,0.547039
4761,0.733099,0.281095,0.466547,0.628459,0.296245,0.339287,0.039132,0.370672,0.588712,0.954903
4762,0.8926,0.280514,0.538274,0.329514,0.573792,0.76687,0.247674,0.711532,0.202422,0.833857
4763,0.713186,0.508316,0.655004,0.126492,0.267388,0.659648,0.820395,0.908027,0.28744,0.102326
4764,0.751543,0.305763,0.107807,0.390105,0.531575,0.710072,0.299685,0.653966,0.390288,0.459011
4765,0.044395,0.335966,0.42953,0.897509,0.268658,0.501256,0.610406,0.106143,0.971486,0.716863
4766,0.843645,0.173029,0.795853,0.724317,0.767878,0.348338,0.014506,0.839233,0.308286,0.189416
4767,0.970819,0.104785,0.527109,0.010609,0.0208,0.489441,0.379917,0.980714,0.696426,0.894974
4768,0.569352,0.559448,0.439832,0.905926,0.355181,0.31104,0.549275,0.562436,0.127091,0.406724
4769,0.064737,0.688478,0.937223,0.421456,0.231246,0.984468,0.400514,0.745708,0.47152,0.030834
4770,0.272926,0.336651,0.208717,0.132463,0.474044,0.384,0.879024,0.97768,0.766785,0.942973
4771,0.482089,0.790866,0.609004,0.49281,0.049401,0.53278,0.932538,0.176903,0.686478,0.866458
4772,0.320461,0.239985,0.830869,0.10276,0.120359,0.904418,0.488929,0.532991,0.356874,0.586627
4773,0.49879,0.820082,0.784513,0.632128,0.057028,0.993061,0.168455,0.271434,0.958779,0.99892
4774,0.739561,0.472317,0.36786,0.549693,0.915897,0.028906,0.458406,0.784242,0.826159,0.341293
4775,0.746158,0.911139,0.561114,0.59642,0.20624,0.175495,0.690083,0.424491,0.459421,0.67586
4776,0.82617,0.594956,0.716934,0.483585,0.999657,0.326018,0.231951,0.938563,0.460358,0.542468
4777,0.009069,0.300668,0.655594,0.61426,0.115901,0.948304,0.363717,0.236306,0.995301,0.15521
4778,0.057902,0.302458,0.362181,0.886043,0.131905,0.488498,0.330333,0.668245,0.807787,0.311235
4779,0.864575,0.911375,0.873354,0.599887,0.489114,0.494886,0.372899,0.436869,0.402351,0.594408
4780,0.04004,0.365879,0.4806,0.538587,0.292923,0.848954,0.205297,0.369292,0.611091,0.68409
4781,0.675651,0.291042,0.961524,0.926733,0.065452,0.025156,0.879474,0.265557,0.898538,0.562718
4782,0.734986,0.480302,0.581264,0.570251,0.396886,0.996912,0.426432,0.766532,0.17042,0.703846
4783,0.739715,0.792021,0.037025,0.623296,0.654086,0.169435,0.939836,0.417637,0.269263,0.834403
4784,0.998948,0.037205,0.640271,0.428346,0.282122,0.994563,0.243667,0.234026,0.338918,0.163873
4785,0.533327,0.265376,0.503331,0.525357,0.381289,0.268201,0.101269,0.934649,0.221879,0.543488
4786,0.366899,0.804342,0.683247,0.226504,0.567326,0.31863,0.937122,0.140649,0.320302,0.829189
4787,0.815152,0.49457,0.213154,0.393463,0.171816,0.764378,0.283125,0.087566,0.312093,0.913261
4788,0.207165,0.47873,0.17405,0.195423,0.836574,0.467282,0.225943,0.638669,0.877427,0.496679
4789,0.801493,0.599538,0.183231,0.038666,0.169231,0.186201,0.198555,0.034004,0.328793,0.819885
4790,0.010311,0.695237,0.56814,0.880474,0.239851,0.683367,0.675042,0.219904,0.098493,0.347501
4791,0.147575,0.690353,0.859182,0.580565,0.37802,0.516665,0.654038,0.393082,0.403502,0.570559
4792,0.742016,0.855438,0.687731,0.950031,0.982494,0.492312,0.859027,0.696864,0.976778,0.235651
4793,0.129256,0.333392,0.722225,0.84111,0.670739,0.640054,0.658671,0.874809,0.650975,0.493796
4794,0.260352,0.669007,0.766314,0.46716,0.31398,0.758933,0.77598,0.808179,0.32277,0.394392
4795,0.182428,0.201406,0.522712,0.63055,0.320689,0.211582,0.906107,0.762342,0.471523,0.802634
4796,0.518999,0.608235,0.80106,0.127001,0.029216,0.896756,0.554888,0.420849,0.187851,0.246227
4797,0.15568,0.229498,0.794894,0.379874,0.110009,0.567147,0.884176,0.600373,0.494871,0.183372
4798,0.977072,0.738717,0.764895,0.664159,0.906186,0.574135,0.141674,0.105637,0.217651,0.822806
4799,0.123337,0.880377,0.990677,0.870391,0.463925,0.697313,0.47987,0.064687,0.62557,0.782762
4800,0.310555,0.500316,0.84217,0.40327,0.714614,0.202188,0.82162,0.307049,0.09625,0.566731
4801,0.938017,0.482022,0.500081,0.659371,0.405002,0.346178,0.021256,0.782743,0.413037,0.226946
4802,0.638256,0.882264,0.392197,0.282059,0.365301,0.723812,0.942174,0.429883,0.660644,0.194949
4803,0.312863,0.670925,0.813653,0.642097,0.539493,0.840005,0.412832,0.446171,0.897974,0.644871
4804,0.986245,0.347096,0.363389,0.637156,0.175847,0.593939,0.721179,0.396157,0.378062,0.47633
4805,0.1326,0.1888,0.36751,0.387032,0.25731,0.297528,0.661132,0.450428,0.913868,0.515572
4806,0.682503,0.700871,0.516885,0.142524,0.615871,0.67593,0.32558,0.125063,0.866638,0.366739
4807,0.701384,0.965083,0.05387,0.958721,0.386254,0.292634,0.448432,0.434914,0.689729,0.469605
4808,0.445458,0.469435,0.657278,0.248183,0.115203,0.948799,0.677543,0.012178,0.284538,0.97765
4809,0.033014,0.595751,0.776265,0.827392,0.467581,0.209484,0.282012,0.795843,0.666097,0.493296
4810,0.761595,0.985471,0.584551,0.044552,0.622247,0.425392,0.469937,0.852379,0.102197,0.75417
4811,0.300417,0.802075,0.775192,0.294213,0.692618,0.939962,0.371389,0.944542,0.0673,0.155958
4812,0.733351,0.019442,0.501729,0.644625,0.133516,0.933832,0.920939,0.260368,0.290714,0.233803
4813,0.149205,0.81805,0.860317,0.348156,0.426111,0.999841,0.657584,0.640359,0.972978,0.498748
4814,0.576801,0.345502,0.070211,0.014582,0.723672,0.191547,0.410796,0.859994,0.198766,0.225825
4815,0.30166,0.172653,0.610351,0.362987,0.837609,0.091432,0.410616,0.258697,0.008359,0.930268
4816,0.914953,0.999087,0.81073,0.066987,0.988345,0.97942,0.817373,0.435974,0.867586,0.125354
4817,0.846179,0.16648,0.851332,0.491426,0.11039,0.600852,0.465939,0.176011,0.423968,0.94498
4818,0.759309,0.628808,0.952606,0.464527,0.471353,0.573489,0.774323,0.550626,0.939155,0.344745
4819,0.291617,0.670885,0.672969,0.179601,0.760679,0.205722,0.576638,0.252726,0.016434,0.321392
4820,0.466664,0.995266,0.834812,0.757491,0.76387,0.054126,0.977876,0.887704,0.845494,0.31181
4821,0.222949,0.567081,0.573561,0.59048,0.749341,0.838135,0.509275,0.317872,0.744694,0.346253
4822,0.200323,0.748188,0.602648,0.584451,0.01977,0.212009,0.221015,0.011523,0.484756,0.882409
4823,0.276977,0.077761,0.797741,0.844395,0.303061,0.915863,0.805136,0.470821,0.691012,0.546334
4824,0.111997,0.746577,0.154249,0.702724,0.877722,0.208593,0.432016,0.900136,0.472628,0.76658
4825,0.449214,0.242653,0.723415,0.965859,0.779232,0.374416,0.860524,0.224868,0.346446,0.698328
4826,0.719907,0.777565,0.129354,0.572124,0.856361,0.528278,0.958335,0.498023,0.081808,0.518905
4827,0.247333,0.303672,0.552548,0.375611,0.170206,0.969247,0.844822,0.92896,0.215149,0.955755
4828,0.350534,0.529477,0.321142,0.159559,0.223671,0.713538,0.617896,0.562456,0.685341,0.549057
4829,0.741788,0.082128,0.989563,0.785638,0.820002,0.260994,0.494734,0.489787,0.404056,0.531354
4830,0.411388,0.485346,0.514581,0.520469,0.847921,0.786865,0.653326,0.829643,0.131601,0.028915
4831,0.754167,0.002956,0.667876,0.527208,0.015878,0.008966,0.769225,0.160479,0.72207,0.785425
4832,0.365864,0.535915,0.141562,0.792168,0.951053,0.532255,0.147279,0.077863,0.410941,0.800213
4833,0.178923,0.535065,0.502407,0.979368,0.31677,0.2741,0.385486,0.832671,0.73567,0.075092
4834,0.451204,0.803179,0.925376,0.163044,0.605382,0.253712,0.725031,0.685787,0.071388,0.816074
4835,0.663984,0.427203,0.453695,0.800438,0.536884,0.972189,0.82125,0.355301,0.217286,0.722219
4836,0.609994,0.683809,0.741237,0.625447,0.59699,0.611508,0.345423,0.494082,0.381762,0.071797
4837,0.407906,0.263513,0.103985,0.611564,0.2636,0.307829,0.63113,0.187562,0.10996,0.557655
4838,0.757796,0.216393,0.082248,0.918319,0.361605,0.033265,0.966707,0.944663,0.651302,0.007672
4839,0.504734,0.013527,0.916172,0.493761,0.619339,0.575652,0.36473,0.929683,0.057582,0.656012
4840,0.258852,0.774189,0.038415,0.975884,0.061239,0.290118,0.068644,0.244072,0.856861,0.797112
4841,0.51632,0.934354,0.735859,0.69278,0.537278,0.688679,0.477582,0.76373,0.356171,0.437486
4842,0.525269,0.936713,0.525114,0.027755,0.667246,0.629608,0.877793,0.671739,0.669278,0.708429
4843,0.081317,0.309882,0.388297,0.724835,0.086989,0.13799,0.059839,0.111137,0.847568,0.020695
4844,0.145209,0.420201,0.048103,0.713962,0.894991,0.569286,0.403847,0.687516,0.071723,0.687593
4845,0.897708,0.409719,0.659276,0.865415,0.336696,0.098179,0.483461,0.043116,0.918902,0.850973
4846,0.470503,0.303261,0.208287,0.911209,0.199975,0.945974,0.780252,0.258219,0.758797,0.322655
4847,0.766017,0.932184,0.8522,0.954792,0.678455,0.227864,0.445395,0.856831,0.25082,0.833754
4848,0.184469,0.120743,0.401389,0.736104,0.169763,0.903744,0.874113,0.070183,0.827149,0.716813
4849,0.998568,0.352307,0.337696,0.512631,0.248811,0.542553,0.216645,0.480357,0.793725,0.720535
4850,0.306597,0.60949,0.638567,0.744122,0.871711,0.799515,0.849411,0.783197,0.900928,0.375385
4851,0.763814,0.711573,0.006625,0.190497,0.494889,0.573205,0.398268,0.437289,0.999565,0.696519
4852,0.683246,0.055266,0.282253,0.96505,0.451419,0.752976,0.517502,0.17182,0.58226,0.328002
4853,0.522097,0.770227,0.187164,0.479545,0.980832,0.248361,0.647276,0.43186,0.423471,0.440193
4854,0.533866,0.338043,0.384315,0.482963,0.402184,0.570427,0.125416,0.929362,0.377822,0.43998
4855,0.288271,0.050661,0.428236,0.71049,0.584388,0.854522,0.914613,0.765964,0.776319,0.996655
4856,0.727465,0.020337,0.761395,0.682121,0.374239,0.724459,0.779085,0.556873,0.177801,0.722936
4857,0.651801,0.237367,0.894042,0.554293,0.942381,0.229875,0.937225,0.182306,0.381169,0.4052
4858,0.46233,0.299356,0.82618,0.696927,0.520247,0.096025,0.320341,0.90066,0.647324,0.924291
4859,0.826913,0.242529,0.454143,0.954022,0.722079,0.401453,0.293466,0.81055,0.614322,0.131063
4860,0.550548,0.680709,0.527046,0.37002,0.705295,0.722458,0.532186,0.668316,0.504052,0.784646
4861,0.498163,0.864374,0.046832,0.972334,0.984521,0.022277,0.115971,0.153491,0.081612,0.728883
4862,0.522248,0.544159,0.928825,0.508136,0.005255,0.675854,0.782482,0.657619,0.748901,0.809154
4863,0.703444,0.552026,0.76354,0.896651,0.26421,0.919296,0.935818,0.500386,0.167115,0.226097
4864,0.949422,0.994668,0.413439,0.3008,0.727348,0.011848,0.939251,0.975052,0.382643,0.810563
4865,0.404153,0.828295,0.648293,0.253516,0.266017,0.155503,0.462093,0.318714,0.321992,0.381379
4866,0.491032,0.878441,0.398249,0.458511,0.501061,0.344839,0.797332,0.2268,0.761699,0.649155
4867,0.893474,0.645066,0.894907,0.888486,0.513653,0.815408,0.372282,0.285099,0.350991,0.358287
4868,0.616761,0.71958,0.338076,0.917063,0.325863,0.947848,0.726001,0.030007,0.768691,0.701072
4869,0.482799,0.856626,0.514536,0.143535,0.169152,0.461705,0.878727,0.519067,0.185286,0.082618
4870,0.281785,0.395751,0.4318,0.764413,0.47805,0.746242,0.956122,0.20375,0.340345,0.621655
4871,0.403519,0.980932,0.235812,0.82301,0.617924,0.393637,0.655684,0.916811,0.614281,0.683702
4872,0.469741,0.564807,0.852667,0.582517,0.277592,0.87749,0.583189,0.809348,0.103565,0.257761
4873,0.053621,0.528386,0.678405,0.316532,0.994048,0.890748,0.412644,0.547267,0.311509,0.189548
4874,0.213396,0.361204,0.984023,0.034008,0.614843,0.253241,0.110304,0.181677,0.404677,0.235794
4875,0.966607,0.974878,0.17286,0.46338,0.002134,0.186467,0.777349,0.859661,0.361077,0.381121
4876,0.270134,0.365869,0.410418,0.898418,0.944698,0.40862,0.953661,0.587912,0.015193,0.098147
4877,0.837605,0.124659,0.945768,0.582412,0.565148,0.813409,0.728604,0.592027,0.446948,0.951205
4878,0.125042,0.036168,0.695689,0.15228,0.212186,0.771311,0.296972,0.767514,0.179385,0.592127
4879,0.276513,0.14483,0.207846,0.544625,0.703683,0.343802,0.24986,0.538351,0.144736,0.1513
4880,0.886717,0.533608,0.256401,0.950044,0.760092,0.366197,0.561847,0.159547,0.425441,0.349688
4881,0.956245,0.247894,0.770813,0.35858,0.199097,0.156101,0.868425,0.726402,0.058616,0.365311
4882,0.609212,0.96169,0.613299,0.32889,0.735144,0.268779,0.375099,0.010152,0.328046,0.803698
4883,0.019152,0.269549,0.547316,0.282925,0.222345,0.833736,0.886301,0.982617,0.744315,0.865924
4884,0.340674,0.725136,0.697563,0.517239,0.845104,0.809367,0.324174,0.532897,0.555469,0.515517
4885,0.64654,0.216606,0.260587,0.911762,0.02993,0.548339,0.971874,0.542453,0.731806,0.511518
4886,0.634789,0.847469,0.246883,0.503197,0.326802,0.990242,0.836528,0.165658,0.321178,0.381169
